anio;mes;pais_cod;pais_descri;fob
2021;06;222;PERU;132047536.37
2022;09;222;PERU;191667710.9
2022;07;222;PERU;195588248.84
2022;08;222;PERU;206797279.57
2021;03;222;PERU;163828704.3
2021;05;222;PERU;168727672.89
2021;10;222;PERU;205598663.2
2021;01;222;PERU;89403394.89
2022;06;222;PERU;187562423.45
2022;01;222;PERU;155384957.14
2021;09;222;PERU;180903793.48
2022;05;222;PERU;217883811.55
2021;02;222;PERU;96556666.14
2021;11;222;PERU;159673936.86
2022;04;222;PERU;178801766.39
2021;08;222;PERU;267426486.5
2022;03;222;PERU;266286731.34
2021;12;222;PERU;217821187.34
2022;02;222;PERU;200178936.34
2022;11;222;PERU;234741818.53
2021;07;224;TRINIDAD Y TOBAGO;1658404.79
2022;01;224;TRINIDAD Y TOBAGO;1331738.65
2021;02;224;TRINIDAD Y TOBAGO;1125744.14
2022;10;224;TRINIDAD Y TOBAGO;2846108.64
2021;10;224;TRINIDAD Y TOBAGO;2319900.62
2022;11;224;TRINIDAD Y TOBAGO;743559.78
2021;06;224;TRINIDAD Y TOBAGO;1183963.7
2022;09;224;TRINIDAD Y TOBAGO;1650338.69
2022;08;224;TRINIDAD Y TOBAGO;3017236.09
2021;03;224;TRINIDAD Y TOBAGO;342048.49
2021;11;224;TRINIDAD Y TOBAGO;3829778.76
2022;07;224;TRINIDAD Y TOBAGO;1630657.93
2021;05;224;TRINIDAD Y TOBAGO;2392869.24
2022;06;224;TRINIDAD Y TOBAGO;2705504.13
2022;05;224;TRINIDAD Y TOBAGO;1261878.04
2021;12;224;TRINIDAD Y TOBAGO;775548.14
2021;09;224;TRINIDAD Y TOBAGO;2557952.56
2022;04;224;TRINIDAD Y TOBAGO;1323892.4
2021;08;224;TRINIDAD Y TOBAGO;1100807.13
2022;03;224;TRINIDAD Y TOBAGO;1278148.17
2022;02;224;TRINIDAD Y TOBAGO;901352.5
2021;04;224;TRINIDAD Y TOBAGO;605993.93
2021;01;224;TRINIDAD Y TOBAGO;1049880.12
2021;07;225;URUGUAY;125362423.38
2022;01;225;URUGUAY;88691353.73
2021;06;225;URUGUAY;110769161.61
2022;09;225;URUGUAY;156814350
2022;08;225;URUGUAY;153736763.76
2022;06;225;URUGUAY;120901262.35
2022;11;225;URUGUAY;150964518.95
2022;04;225;URUGUAY;113512250.91
2022;10;225;URUGUAY;169511011.62
2021;11;225;URUGUAY;128798195.12
2021;12;225;URUGUAY;128434796.06
2021;03;225;URUGUAY;105051799.89
2022;07;225;URUGUAY;146015408.37
2021;02;225;URUGUAY;81687680.32
2022;05;225;URUGUAY;118867229.95
2021;10;225;URUGUAY;129137892.54
2021;05;225;URUGUAY;100523522.53
2021;08;225;URUGUAY;134530224.04
2022;03;225;URUGUAY;127942972.84
2021;04;225;URUGUAY;104543454.14
2021;01;225;URUGUAY;69485828.9
2021;09;225;URUGUAY;148754551.61
2022;02;225;URUGUAY;101511345.88
2021;07;226;VENEZUELA;9963740.8
2022;01;226;VENEZUELA;4767143.78
2021;12;226;VENEZUELA;16502040.74
2021;05;226;VENEZUELA;23886595.02
2022;10;226;VENEZUELA;11385243.24
2022;11;226;VENEZUELA;17362496.15
2021;06;226;VENEZUELA;25001118.8
2022;05;226;VENEZUELA;24818334.08
2022;08;226;VENEZUELA;26374972.82
2021;03;226;VENEZUELA;9095552.06
2022;07;226;VENEZUELA;31542186.28
2022;03;226;VENEZUELA;17043759.97
2022;09;226;VENEZUELA;15051525.93
2022;06;226;VENEZUELA;30116229.28
2021;09;226;VENEZUELA;11634433.31
2021;10;226;VENEZUELA;16250183.48
2022;04;226;VENEZUELA;25828043.19
2021;11;226;VENEZUELA;12206139.16
2021;02;226;VENEZUELA;7201616.32
2021;08;226;VENEZUELA;20914743.54
2021;01;226;VENEZUELA;5694909.73
2021;04;226;VENEZUELA;16806273.88
2022;02;226;VENEZUELA;16730321.08
2021;07;227;TERR. BRITANICOS;29783.91
2022;08;227;TERR. BRITANICOS;231818.37
2021;02;227;TERR. BRITANICOS;103168.2
2021;12;227;TERR. BRITANICOS;94561.42
2022;10;227;TERR. BRITANICOS;109783.68
2021;05;227;TERR. BRITANICOS;42186.88
2022;11;227;TERR. BRITANICOS;78375.29
2021;06;227;TERR. BRITANICOS;6700.96
2022;09;227;TERR. BRITANICOS;7028
2022;01;227;TERR. BRITANICOS;10066
2021;09;227;TERR. BRITANICOS;39946.97
2022;05;227;TERR. BRITANICOS;133708.55
2021;11;227;TERR. BRITANICOS;8848.1
2022;04;227;TERR. BRITANICOS;169617.11
2021;08;227;TERR. BRITANICOS;24304.44
2022;03;227;TERR. BRITANICOS;82737.9
2021;04;227;TERR. BRITANICOS;116017.07
2022;02;227;TERR. BRITANICOS;50704.5
2021;10;227;TERR. BRITANICOS;71374.19
2022;02;229;TERR. FRANCESES;69305.14
2021;05;229;TERR. FRANCESES;27136.75
2022;11;229;TERR. FRANCESES;115093.83
2021;04;229;TERR. FRANCESES;30091
2021;11;229;TERR. FRANCESES;60242.4
2022;06;232;SURINAME;716485.8
2022;01;232;SURINAME;19250
2021;11;232;SURINAME;286409.38
2021;02;232;SURINAME;35452.35
2021;09;232;SURINAME;640998.41
2022;11;232;SURINAME;76623.13
2022;10;232;SURINAME;331277.7
2022;09;232;SURINAME;101470.8
2022;08;232;SURINAME;49204
2021;03;232;SURINAME;4699.57
2021;10;232;SURINAME;629770.68
2021;05;232;SURINAME;310314.79
2022;07;232;SURINAME;520492.91
2022;05;232;SURINAME;331277.04
2021;12;232;SURINAME;37042.88
2022;04;232;SURINAME;199936.46
2021;08;232;SURINAME;19445
2022;03;232;SURINAME;79780.53
2021;06;232;SURINAME;317844.74
2021;01;232;SURINAME;1123230.2
2022;02;232;SURINAME;178564.92
2021;07;232;SURINAME;93532.75
2022;01;233;DOMINICA;137367
2021;12;233;DOMINICA;28320
2021;11;233;DOMINICA;73632.5
2021;10;233;DOMINICA;32267.78
2022;08;233;DOMINICA;90266.09
2022;10;233;DOMINICA;115003.68
2021;09;233;DOMINICA;32826.57
2022;09;233;DOMINICA;75504.08
2022;07;233;DOMINICA;47043.86
2022;06;233;DOMINICA;89359.94
2022;05;233;DOMINICA;41736.48
2021;08;233;DOMINICA;68557.34
2022;03;233;DOMINICA;128723.99
2021;01;233;DOMINICA;76469.42
2021;04;233;DOMINICA;19326
2022;04;233;DOMINICA;6214.6
2022;01;234;SANTA LUCIA;28518.2
2021;12;234;SANTA LUCIA;102749.32
2021;10;234;SANTA LUCIA;25545
2022;11;234;SANTA LUCIA;120803.56
2022;08;234;SANTA LUCIA;7462.53
2022;09;234;SANTA LUCIA;52674
2021;03;234;SANTA LUCIA;24739.4
2022;06;234;SANTA LUCIA;72456.94
2022;07;234;SANTA LUCIA;76326.8
2021;09;234;SANTA LUCIA;142640.35
2021;11;234;SANTA LUCIA;163251.53
2021;06;234;SANTA LUCIA;61829.76
2022;04;234;SANTA LUCIA;38192
2021;05;234;SANTA LUCIA;17407.8
2021;08;234;SANTA LUCIA;41846.9
2021;01;234;SANTA LUCIA;29017.1
2022;10;234;SANTA LUCIA;26820.04
2022;05;234;SANTA LUCIA;61729.29
2022;03;234;SANTA LUCIA;26410.5
2021;07;234;SANTA LUCIA;53262.97
2022;08;235;SAN VICENTE Y LAS GRANADINAS;26075.5
2022;09;235;SAN VICENTE Y LAS GRANADINAS;66603
2021;09;235;SAN VICENTE Y LAS GRANADINAS;23243
2022;05;235;SAN VICENTE Y LAS GRANADINAS;25980.5
2021;08;235;SAN VICENTE Y LAS GRANADINAS;24792
2022;01;235;SAN VICENTE Y LAS GRANADINAS;24005
2021;01;235;SAN VICENTE Y LAS GRANADINAS;19895.5
2022;03;235;SAN VICENTE Y LAS GRANADINAS;21000
2022;10;235;SAN VICENTE Y LAS GRANADINAS;46911.81
2022;02;235;SAN VICENTE Y LAS GRANADINAS;11447.27
2022;01;236;BELICE;113096.4
2021;03;236;BELICE;10750
2021;11;236;BELICE;147877.9
2021;10;236;BELICE;304654.5
2022;09;236;BELICE;104954.5
2021;05;236;BELICE;41475
2022;08;236;BELICE;138808
2022;11;236;BELICE;349597.05
2022;07;236;BELICE;262542
2022;06;236;BELICE;238292
2022;10;236;BELICE;20232
2021;09;236;BELICE;238195
2022;05;236;BELICE;142163
2021;12;236;BELICE;79072.88
2022;04;236;BELICE;164730.97
2021;08;236;BELICE;90287.63
2022;03;236;BELICE;133479.1
2021;04;236;BELICE;43602.2
2022;02;236;BELICE;129067.5
2021;07;236;BELICE;336224.58
2022;01;237;ANTIGUA Y BARBUDA;157036.67
2021;02;237;ANTIGUA Y BARBUDA;67069.72
2022;11;237;ANTIGUA Y BARBUDA;213077.66
2022;10;237;ANTIGUA Y BARBUDA;69666.56
2021;10;237;ANTIGUA Y BARBUDA;14766
2022;07;237;ANTIGUA Y BARBUDA;212941.5
2022;06;237;ANTIGUA Y BARBUDA;155955.93
2021;09;237;ANTIGUA Y BARBUDA;69984.33
2022;05;237;ANTIGUA Y BARBUDA;42696.73
2021;12;237;ANTIGUA Y BARBUDA;99446.79
2022;04;237;ANTIGUA Y BARBUDA;8863.71
2021;11;237;ANTIGUA Y BARBUDA;37911.2
2021;08;237;ANTIGUA Y BARBUDA;30713.15
2021;01;237;ANTIGUA Y BARBUDA;10068.22
2022;03;237;ANTIGUA Y BARBUDA;44169.29
2022;09;237;ANTIGUA Y BARBUDA;5171.32
2021;04;237;ANTIGUA Y BARBUDA;50489.69
2022;08;237;ANTIGUA Y BARBUDA;7055
2021;07;237;ANTIGUA Y BARBUDA;9110
2021;02;238;SAN CRISTOBAL Y NEVIS;12287.86
2022;09;238;SAN CRISTOBAL Y NEVIS;29643.7
2021;05;238;SAN CRISTOBAL Y NEVIS;7349.94
2021;12;238;SAN CRISTOBAL Y NEVIS;66961.24
2022;03;238;SAN CRISTOBAL Y NEVIS;40175.3
2021;04;238;SAN CRISTOBAL Y NEVIS;1838.25
2021;10;238;SAN CRISTOBAL Y NEVIS;149363.5
2022;02;238;SAN CRISTOBAL Y NEVIS;4296
2021;03;238;SAN CRISTOBAL Y NEVIS;6143.93
2022;01;239;BAHAMAS;68320
2021;06;239;BAHAMAS;143990.5
2021;02;239;BAHAMAS;123816
2021;01;239;BAHAMAS;102682.46
2021;05;239;BAHAMAS;113257.79
2021;03;239;BAHAMAS;77000
2022;09;239;BAHAMAS;110881
2022;08;239;BAHAMAS;266190
2022;04;239;BAHAMAS;2277
2022;07;239;BAHAMAS;143440.4
2022;10;239;BAHAMAS;83893.23
2022;06;239;BAHAMAS;170681.6
2021;11;239;BAHAMAS;195251.87
2021;09;239;BAHAMAS;160482.5
2022;05;239;BAHAMAS;209869.91
2022;11;239;BAHAMAS;22028469.85
2021;08;239;BAHAMAS;93520
2022;03;239;BAHAMAS;112042
2021;12;239;BAHAMAS;154490.42
2021;10;239;BAHAMAS;136615.2
2021;04;239;BAHAMAS;36562.5
2022;02;239;BAHAMAS;78220.8
2021;07;239;BAHAMAS;42908.97
2021;12;240;GRENADA;73272.87
2021;02;240;GRENADA;102625.4
2021;06;240;GRENADA;53385.57
2022;09;240;GRENADA;37380.53
2021;03;240;GRENADA;33113.06
2022;08;240;GRENADA;18489.71
2021;05;240;GRENADA;10814.25
2021;11;240;GRENADA;47978.73
2021;09;240;GRENADA;16580.07
2022;10;240;GRENADA;48743.59
2022;05;240;GRENADA;118645.08
2022;04;240;GRENADA;49853.8
2021;01;240;GRENADA;50569.09
2021;08;240;GRENADA;9805
2022;03;240;GRENADA;33228.12
2021;04;240;GRENADA;29641.86
2022;06;240;GRENADA;162104.23
2022;02;240;GRENADA;21426.97
2021;12;242;ARUBA;122985.18
2021;02;242;ARUBA;134263.94
2021;06;242;ARUBA;91601.72
2022;11;242;ARUBA;129598.09
2021;03;242;ARUBA;74054.37
2022;08;242;ARUBA;210583.37
2021;10;242;ARUBA;171418.35
2021;05;242;ARUBA;278133.59
2022;06;242;ARUBA;267395.45
2021;09;242;ARUBA;117282.82
2022;05;242;ARUBA;129065.67
2022;09;242;ARUBA;118613.6
2022;10;242;ARUBA;222649.52
2021;11;242;ARUBA;66276.85
2022;04;242;ARUBA;108213.4
2021;01;242;ARUBA;51856.65
2022;07;242;ARUBA;29642.6
2021;08;242;ARUBA;139304.33
2022;03;242;ARUBA;129823.4
2021;04;242;ARUBA;100051.68
2022;02;242;ARUBA;162874.5
2021;07;242;ARUBA;66601.79
2021;12;243;BONAIRE, SAN EUSTATIUS y SABA;19184293.64
2022;10;243;BONAIRE, SAN EUSTATIUS y SABA;120280
2022;09;243;BONAIRE, SAN EUSTATIUS y SABA;69932
2022;03;243;BONAIRE, SAN EUSTATIUS y SABA;32783502.43
2022;07;243;BONAIRE, SAN EUSTATIUS y SABA;344659
2022;08;243;BONAIRE, SAN EUSTATIUS y SABA;544897.75
2022;06;243;BONAIRE, SAN EUSTATIUS y SABA;155336
2021;09;243;BONAIRE, SAN EUSTATIUS y SABA;16408202.67
2022;05;243;BONAIRE, SAN EUSTATIUS y SABA;87673
2022;11;243;BONAIRE, SAN EUSTATIUS y SABA;122991.78
2022;04;243;BONAIRE, SAN EUSTATIUS y SABA;26907799.66
2021;08;243;BONAIRE, SAN EUSTATIUS y SABA;15366359.11
2021;11;243;BONAIRE, SAN EUSTATIUS y SABA;20578631.66
2021;10;243;BONAIRE, SAN EUSTATIUS y SABA;22463766.94
2022;02;243;BONAIRE, SAN EUSTATIUS y SABA;25761790.59
2022;01;243;BONAIRE, SAN EUSTATIUS y SABA;19802787.42
2021;07;243;BONAIRE, SAN EUSTATIUS y SABA;18747716.06
2022;01;244;Curazao;703727.35
2021;02;244;Curazao;455018.8
2022;11;244;Curazao;688708.29
2021;10;244;Curazao;663566.5
2022;09;244;Curazao;1520696.28
2021;03;244;Curazao;604080.98
2021;06;244;Curazao;470705.24
2022;07;244;Curazao;1213868.72
2021;05;244;Curazao;686110.82
2022;06;244;Curazao;1186160.39
2021;09;244;Curazao;728835.77
2021;12;244;Curazao;847972.18
2022;04;244;Curazao;266831.08
2021;11;244;Curazao;884717.66
2021;01;244;Curazao;749562.54
2022;10;244;Curazao;771873.1
2021;08;244;Curazao;579773.11
2022;05;244;Curazao;366089.29
2022;03;244;Curazao;1162375.31
2021;04;244;Curazao;453766.13
2022;08;244;Curazao;837475.48
2022;02;244;Curazao;599672.12
2021;07;244;Curazao;241659.93
2022;01;245;SAN MARTIN (Parte holandesa);344402
2021;02;245;SAN MARTIN (Parte holandesa);96844.35
2021;12;245;SAN MARTIN (Parte holandesa);405239.5
2022;09;245;SAN MARTIN (Parte holandesa);311712
2022;06;245;SAN MARTIN (Parte holandesa);159626
2022;07;245;SAN MARTIN (Parte holandesa);160413.28
2021;05;245;SAN MARTIN (Parte holandesa);85400
2021;03;245;SAN MARTIN (Parte holandesa);30391.58
2022;05;245;SAN MARTIN (Parte holandesa);227735.4
2021;01;245;SAN MARTIN (Parte holandesa);33141.41
2022;04;245;SAN MARTIN (Parte holandesa);220939
2022;10;245;SAN MARTIN (Parte holandesa);107201.25
2021;06;245;SAN MARTIN (Parte holandesa);80395.53
2021;08;245;SAN MARTIN (Parte holandesa);204142
2022;08;245;SAN MARTIN (Parte holandesa);192390
2021;11;245;SAN MARTIN (Parte holandesa);374411
2021;10;245;SAN MARTIN (Parte holandesa);262644
2022;03;245;SAN MARTIN (Parte holandesa);407511
2022;11;245;SAN MARTIN (Parte holandesa);125463.85
2021;04;245;SAN MARTIN (Parte holandesa);43328.4
2021;07;245;SAN MARTIN (Parte holandesa);27372
2021;02;301;AFGANISTAN;214814.4
2022;11;301;AFGANISTAN;194885.8
2022;07;301;AFGANISTAN;148400
2022;06;301;AFGANISTAN;125991.36
2022;10;301;AFGANISTAN;148400
2021;06;301;AFGANISTAN;115314
2022;09;301;AFGANISTAN;593600
2022;04;301;AFGANISTAN;153700
2022;08;301;AFGANISTAN;362732
2022;03;301;AFGANISTAN;74200
2022;02;301;AFGANISTAN;72875
2021;07;301;AFGANISTAN;28619
2022;01;302;ARABIA SAUDITA;18068809.51
2021;02;302;ARABIA SAUDITA;33569431.11
2022;03;302;ARABIA SAUDITA;92848410.37
2021;06;302;ARABIA SAUDITA;113030803.66
2022;10;302;ARABIA SAUDITA;88998999.78
2022;09;302;ARABIA SAUDITA;96752445.5
2021;11;302;ARABIA SAUDITA;37408667.96
2021;10;302;ARABIA SAUDITA;40090745.54
2022;08;302;ARABIA SAUDITA;177545467.94
2022;07;302;ARABIA SAUDITA;180513927.41
2021;05;302;ARABIA SAUDITA;147919083.9
2022;06;302;ARABIA SAUDITA;119960277.15
2021;12;302;ARABIA SAUDITA;68765538.46
2021;09;302;ARABIA SAUDITA;73832415.94
2022;05;302;ARABIA SAUDITA;81337994.47
2022;11;302;ARABIA SAUDITA;95636314.79
2021;01;302;ARABIA SAUDITA;26502326.11
2022;04;302;ARABIA SAUDITA;116725878.4
2021;03;302;ARABIA SAUDITA;43225862.87
2021;08;302;ARABIA SAUDITA;101219583.68
2021;04;302;ARABIA SAUDITA;93528767.01
2022;02;302;ARABIA SAUDITA;45757276.89
2021;07;302;ARABIA SAUDITA;71361298.27
2022;01;303;BAHREIN;83489.8
2021;02;303;BAHREIN;330089.85
2021;11;303;BAHREIN;287366.07
2022;07;303;BAHREIN;157353.39
2022;11;303;BAHREIN;3639021.39
2021;06;303;BAHREIN;17967.3
2022;09;303;BAHREIN;19236
2021;03;303;BAHREIN;256954.95
2022;08;303;BAHREIN;563840.55
2021;10;303;BAHREIN;296506.62
2021;05;303;BAHREIN;333982.96
2022;06;303;BAHREIN;2514898.85
2022;02;303;BAHREIN;80356.61
2021;09;303;BAHREIN;251431.84
2022;05;303;BAHREIN;1011897.85
2021;01;303;BAHREIN;297561.28
2022;10;303;BAHREIN;2889533.21
2021;08;303;BAHREIN;165325.55
2022;03;303;BAHREIN;216190.31
2021;04;303;BAHREIN;426399.48
2022;04;303;BAHREIN;195954.98
2021;12;303;BAHREIN;106494.12
2021;07;303;BAHREIN;160554.27
2022;01;304;UNION DE MYANMAR (EX BIRMANIA);82711.23
2021;02;304;UNION DE MYANMAR (EX BIRMANIA);60668.66
2021;11;304;UNION DE MYANMAR (EX BIRMANIA);85151.7
2022;11;304;UNION DE MYANMAR (EX BIRMANIA);8452949.55
2022;10;304;UNION DE MYANMAR (EX BIRMANIA);251224
2022;09;304;UNION DE MYANMAR (EX BIRMANIA);83609.13
2021;03;304;UNION DE MYANMAR (EX BIRMANIA);28762.75
2021;10;304;UNION DE MYANMAR (EX BIRMANIA);2881727.15
2022;07;304;UNION DE MYANMAR (EX BIRMANIA);58055.3
2021;05;304;UNION DE MYANMAR (EX BIRMANIA);147640.57
2021;01;304;UNION DE MYANMAR (EX BIRMANIA);89302.97
2022;04;304;UNION DE MYANMAR (EX BIRMANIA);22312276.07
2022;08;304;UNION DE MYANMAR (EX BIRMANIA);201886.76
2021;08;304;UNION DE MYANMAR (EX BIRMANIA);1643002.14
2022;06;304;UNION DE MYANMAR (EX BIRMANIA);194815.58
2022;03;304;UNION DE MYANMAR (EX BIRMANIA);222914.12
2021;04;304;UNION DE MYANMAR (EX BIRMANIA);10747681
2021;12;304;UNION DE MYANMAR (EX BIRMANIA);11090139.29
2021;06;304;UNION DE MYANMAR (EX BIRMANIA);8128990.17
2022;02;304;UNION DE MYANMAR (EX BIRMANIA);8657522.88
2022;05;304;UNION DE MYANMAR (EX BIRMANIA);13477860
2021;07;304;UNION DE MYANMAR (EX BIRMANIA);46238.08
2022;01;306;CAMBODYA  (EX KAMPUCHEA);564888.78
2021;02;306;CAMBODYA  (EX KAMPUCHEA);271738.15
2022;11;306;CAMBODYA  (EX KAMPUCHEA);255912.88
2021;11;306;CAMBODYA  (EX KAMPUCHEA);251583.03
2022;07;306;CAMBODYA  (EX KAMPUCHEA);542988.99
2021;03;306;CAMBODYA  (EX KAMPUCHEA);224211.96
2022;10;306;CAMBODYA  (EX KAMPUCHEA);881927.79
2022;08;306;CAMBODYA  (EX KAMPUCHEA);497344.65
2021;10;306;CAMBODYA  (EX KAMPUCHEA);811570.68
2021;06;306;CAMBODYA  (EX KAMPUCHEA);423513.9
2021;05;306;CAMBODYA  (EX KAMPUCHEA);306458.09
2022;06;306;CAMBODYA  (EX KAMPUCHEA);823439.35
2021;09;306;CAMBODYA  (EX KAMPUCHEA);1146035.88
2022;05;306;CAMBODYA  (EX KAMPUCHEA);600785.53
2021;01;306;CAMBODYA  (EX KAMPUCHEA);84734.06
2022;04;306;CAMBODYA  (EX KAMPUCHEA);820639.8
2021;08;306;CAMBODYA  (EX KAMPUCHEA);824292.63
2022;03;306;CAMBODYA  (EX KAMPUCHEA);495216.93
2021;04;306;CAMBODYA  (EX KAMPUCHEA);455993.16
2021;12;306;CAMBODYA  (EX KAMPUCHEA);449981.38
2022;02;306;CAMBODYA  (EX KAMPUCHEA);270336.2
2021;07;306;CAMBODYA  (EX KAMPUCHEA);324396.16
2022;09;306;CAMBODYA  (EX KAMPUCHEA);905393.35
2022;01;307;SRI LANKA;240841.04
2021;02;307;SRI LANKA;281254.37
2022;11;307;SRI LANKA;303890.75
2021;11;307;SRI LANKA;406247.61
2021;01;307;SRI LANKA;185056.85
2021;06;307;SRI LANKA;246592.89
2022;10;307;SRI LANKA;80203.64
2021;10;307;SRI LANKA;313883.75
2022;09;307;SRI LANKA;71427.12
2021;03;307;SRI LANKA;457501.14
2022;07;307;SRI LANKA;297236.91
2021;05;307;SRI LANKA;276850.06
2022;06;307;SRI LANKA;238804.81
2021;09;307;SRI LANKA;173817.28
2022;05;307;SRI LANKA;207545.75
2021;12;307;SRI LANKA;271417.77
2022;04;307;SRI LANKA;440342.94
2021;08;307;SRI LANKA;160955.86
2022;03;307;SRI LANKA;369561.05
2021;04;307;SRI LANKA;452777.07
2022;08;307;SRI LANKA;166439.32
2022;02;307;SRI LANKA;400560.12
2021;07;307;SRI LANKA;120039.42
2021;02;309;Corea, Republica de;47586459.19
2021;12;309;Corea, Republica de;122122112
2022;10;309;Corea, Republica de;140608334.58
2022;04;309;Corea, Republica de;95088916.28
2022;11;309;Corea, Republica de;241434875.98
2022;01;309;Corea, Republica de;108999595.48
2022;09;309;Corea, Republica de;211403194.39
2021;03;309;Corea, Republica de;72877451.47
2022;08;309;Corea, Republica de;295542549.04
2021;10;309;Corea, Republica de;260336155.65
2022;07;309;Corea, Republica de;244933800.83
2021;05;309;Corea, Republica de;92945218.28
2022;06;309;Corea, Republica de;227087042.61
2021;09;309;Corea, Republica de;318917860.09
2021;01;309;Corea, Republica de;39079636.55
2022;05;309;Corea, Republica de;161162282.12
2022;02;309;Corea, Republica de;64695387.51
2021;08;309;Corea, Republica de;166946812.22
2022;03;309;Corea, Republica de;177798932.5
2021;04;309;Corea, Republica de;96635260.09
2021;11;309;Corea, Republica de;122865109.05
2021;07;309;Corea, Republica de;209978413.75
2021;06;309;Corea, Republica de;169875923.83
2022;05;310;CHINA;586804874.03
2022;01;310;CHINA;368775946.48
2021;02;310;CHINA;253393464.84
2021;12;310;CHINA;372957725.7
2022;11;310;CHINA;860568870.74
2022;10;310;CHINA;1608547613.1
2021;06;310;CHINA;521099283.34
2022;09;310;CHINA;1053584626.2
2021;03;310;CHINA;427477317.62
2022;08;310;CHINA;577585680.2
2021;10;310;CHINA;511411947.56
2022;07;310;CHINA;745789261.68
2021;05;310;CHINA;774511894.99
2021;11;310;CHINA;304079116.51
2021;01;310;CHINA;286206433.21
2021;09;310;CHINA;721038057.6
2022;04;310;CHINA;371023276.86
2021;08;310;CHINA;1037949436.1
2022;06;310;CHINA;616130244.64
2022;03;310;CHINA;480054496.41
2021;04;310;CHINA;473792321.2
2022;02;310;CHINA;402814215.07
2021;07;310;CHINA;611417479.75
2022;01;312;FILIPINAS;31840427.74
2021;02;312;FILIPINAS;24059034.87
2022;10;312;FILIPINAS;30875260.91
2022;09;312;FILIPINAS;25966008.17
2022;11;312;FILIPINAS;71068021.67
2022;07;312;FILIPINAS;47710413.95
2021;03;312;FILIPINAS;3220715.42
2021;12;312;FILIPINAS;66677071.8
2021;06;312;FILIPINAS;40710282.63
2022;08;312;FILIPINAS;62613754.1
2021;10;312;FILIPINAS;21251752.78
2021;05;312;FILIPINAS;19141099.48
2021;11;312;FILIPINAS;3951065.2
2022;06;312;FILIPINAS;37526923.27
2021;01;312;FILIPINAS;14263592.96
2021;09;312;FILIPINAS;21102156.71
2022;05;312;FILIPINAS;62789022.87
2022;04;312;FILIPINAS;3922328.28
2021;08;312;FILIPINAS;39154137.9
2022;03;312;FILIPINAS;75642569.03
2021;04;312;FILIPINAS;54841750.19
2022;02;312;FILIPINAS;20810807.68
2021;07;312;FILIPINAS;39960511.09
2021;02;313;TAIWAN;5330830.93
2022;01;313;TAIWAN;38960680.93
2022;11;313;TAIWAN;8916356.06
2022;08;313;TAIWAN;26286696.07
2021;06;313;TAIWAN;38709623.93
2022;10;313;TAIWAN;25112975.76
2021;11;313;TAIWAN;31507798.71
2022;09;313;TAIWAN;14187630.69
2021;03;313;TAIWAN;4096875.9
2021;10;313;TAIWAN;23067015.1
2022;07;313;TAIWAN;17470846.75
2021;05;313;TAIWAN;45019066.11
2022;03;313;TAIWAN;79135644.69
2022;06;313;TAIWAN;75723770.49
2021;01;313;TAIWAN;8433515.48
2021;12;313;TAIWAN;24432072.14
2022;05;313;TAIWAN;37768359.33
2022;04;313;TAIWAN;43130525.93
2021;08;313;TAIWAN;38265374.05
2021;09;313;TAIWAN;28700300.91
2021;04;313;TAIWAN;30961067.86
2022;02;313;TAIWAN;43420201.32
2021;07;313;TAIWAN;58192252.23
2021;02;315;INDIA;244535779.96
2022;01;315;INDIA;251037185.32
2022;11;315;INDIA;356488285.44
2022;10;315;INDIA;162043037.78
2021;11;315;INDIA;454936223.15
2022;09;315;INDIA;185034388.69
2021;03;315;INDIA;243125339.55
2022;08;315;INDIA;375376538.16
2021;10;315;INDIA;436924066.81
2022;07;315;INDIA;356595638.84
2021;05;315;INDIA;329803206.98
2021;06;315;INDIA;304681572.27
2022;06;315;INDIA;629156191.95
2021;09;315;INDIA;397374063.86
2022;05;315;INDIA;707959805.46
2021;01;315;INDIA;407578689.23
2022;04;315;INDIA;477446877.37
2021;08;315;INDIA;392929206.67
2022;03;315;INDIA;396739298.2
2021;04;315;INDIA;330200210.86
2021;12;315;INDIA;491620190.1
2022;02;315;INDIA;255256274.11
2021;07;315;INDIA;259564810.69
2022;06;316;INDONESIA;193024887.41
2021;02;316;INDONESIA;179420933.64
2022;01;316;INDONESIA;198727167.5
2022;11;316;INDONESIA;175563417.72
2022;10;316;INDONESIA;128833163.93
2021;11;316;INDONESIA;147704508.68
2022;09;316;INDONESIA;108608410.51
2021;03;316;INDONESIA;142729723.58
2022;08;316;INDONESIA;71388211.12
2021;10;316;INDONESIA;108402257.28
2022;07;316;INDONESIA;150100343.2
2021;05;316;INDONESIA;218041956.14
2021;01;316;INDONESIA;162324154.81
2021;12;316;INDONESIA;175858871.66
2021;09;316;INDONESIA;141901517.95
2022;05;316;INDONESIA;169217084.27
2021;06;316;INDONESIA;162354990.33
2022;04;316;INDONESIA;227732547.55
2021;08;316;INDONESIA;122265441.89
2022;03;316;INDONESIA;217165333.62
2021;04;316;INDONESIA;162809620.79
2022;02;316;INDONESIA;250367842.25
2021;07;316;INDONESIA;139165968.66
2021;02;317;IRAQ;45088722.71
2022;01;317;IRAQ;25843269.72
2022;07;317;IRAQ;58793761.08
2022;11;317;IRAQ;635638.03
2022;10;317;IRAQ;3134996.57
2022;09;317;IRAQ;11197391.94
2021;11;317;IRAQ;224281.61
2021;03;317;IRAQ;61813058.63
2022;08;317;IRAQ;15160380.79
2021;12;317;IRAQ;16463886.24
